,name,img,type,moves
898,wyrdeer,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/899.png,"['normal', 'psychic']","['stomp', 'sand-attack', 'tackle', 'body-slam', 'take-down']"
899,kleavor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/900.png,"['bug', 'rock']","['swords-dance', 'take-down', 'leer', 'hyper-beam', 'agility']"
900,ursaluna,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/901.png,"['ground', 'normal']","['fire-punch', 'ice-punch', 'thunder-punch', 'scratch', 'swords-dance']"
901,basculegion-male,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/902.png,"['water', 'ghost']","['headbutt', 'tackle', 'take-down', 'thrash', 'double-edge']"
902,sneasler,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/903.png,"['fighting', 'poison']","['fire-punch', 'scratch', 'swords-dance', 'take-down', 'leer']"
903,overqwil,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/904.png,"['dark', 'poison']","['swords-dance', 'tackle', 'take-down', 'poison-sting', 'pin-missile']"
904,enamorus-incarnate,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/905.png,"['fairy', 'flying']","['fly', 'body-slam', 'take-down', 'hyper-beam', 'psychic']"
905,sprigatito,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/906.png,['grass'],"['scratch', 'take-down', 'tail-whip', 'bite', 'leech-seed']"
906,floragato,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/907.png,['grass'],"['thunder-punch', 'scratch', 'take-down', 'tail-whip', 'bite']"
907,meowscarada,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/908.png,"['grass', 'dark']","['thunder-punch', 'scratch', 'take-down', 'tail-whip', 'bite']"
908,fuecoco,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/909.png,['fire'],"['tackle', 'body-slam', 'take-down', 'leer', 'bite']"
909,crocalor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/910.png,['fire'],"['tackle', 'body-slam', 'take-down', 'leer', 'bite']"
910,skeledirge,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/911.png,"['fire', 'ghost']","['tackle', 'body-slam', 'take-down', 'leer', 'bite']"
911,quaxly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/912.png,['water'],"['pound', 'wing-attack', 'take-down', 'growl', 'water-gun']"
912,quaxwell,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/913.png,['water'],"['pound', 'wing-attack', 'take-down', 'growl', 'water-gun']"
913,quaquaval,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/914.png,"['water', 'fighting']","['pound', 'swords-dance', 'wing-attack', 'mega-kick', 'take-down']"
914,lechonk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/915.png,['normal'],"['headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge']"
915,oinkologne,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/916.png,['normal'],"['headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge']"
916,tarountula,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/917.png,['bug'],"['headbutt', 'tackle', 'body-slam', 'take-down', 'counter']"
917,spidops,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/918.png,['bug'],"['headbutt', 'tackle', 'body-slam', 'take-down', 'low-kick']"
918,nymble,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/919.png,['bug'],"['double-kick', 'tackle', 'take-down', 'leer', 'counter']"
919,lokix,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/920.png,"['bug', 'dark']","['swords-dance', 'double-kick', 'tackle', 'take-down', 'leer']"
920,pawmi,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/921.png,['electric'],"['scratch', 'slam', 'take-down', 'bite', 'growl']"
921,pawmo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/922.png,"['electric', 'fighting']","['thunder-punch', 'scratch', 'slam', 'take-down', 'bite']"
922,pawmot,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/923.png,"['electric', 'fighting']","['fire-punch', 'ice-punch', 'thunder-punch', 'scratch', 'slam']"
923,tandemaus,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/924.png,['normal'],"['pound', 'take-down', 'bite', 'low-kick', 'thunder-wave']"
924,maushold-family-of-four,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/925.png,['normal'],"['pound', 'take-down', 'hyper-beam', 'low-kick', 'thunder-wave']"
925,fidough,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/926.png,['fairy'],"['tackle', 'body-slam', 'take-down', 'double-edge', 'tail-whip']"
926,dachsbun,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/927.png,['fairy'],"['tackle', 'body-slam', 'take-down', 'double-edge', 'tail-whip']"
927,smoliv,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/928.png,"['grass', 'normal']","['tackle', 'absorb', 'mega-drain', 'leech-seed', 'growth']"
928,dolliv,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/929.png,"['grass', 'normal']","['tackle', 'absorb', 'mega-drain', 'leech-seed', 'growth']"
929,arboliva,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/930.png,"['grass', 'normal']","['tackle', 'hyper-beam', 'absorb', 'mega-drain', 'leech-seed']"
930,squawkabilly-green-plumage,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/931.png,"['normal', 'flying']","['fly', 'fury-attack', 'take-down', 'double-edge', 'growl']"
931,nacli,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/932.png,['rock'],"['headbutt', 'tackle', 'body-slam', 'take-down', 'rock-throw']"
932,naclstack,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/933.png,['rock'],"['headbutt', 'tackle', 'body-slam', 'take-down', 'hyper-beam']"
933,garganacl,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/934.png,['rock'],"['fire-punch', 'ice-punch', 'thunder-punch', 'headbutt', 'tackle']"
934,charcadet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/935.png,['fire'],"['take-down', 'leer', 'disable', 'ember', 'flamethrower']"
935,armarouge,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/936.png,"['fire', 'psychic']","['take-down', 'leer', 'ember', 'flamethrower', 'psybeam']"
936,ceruledge,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/937.png,"['fire', 'ghost']","['swords-dance', 'take-down', 'leer', 'ember', 'flamethrower']"
937,tadbulb,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/938.png,['electric'],"['tackle', 'water-gun', 'thunder-shock', 'thunderbolt', 'thunder-wave']"
938,bellibolt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/939.png,['electric'],"['tackle', 'water-gun', 'hyper-beam', 'thunder-shock', 'thunderbolt']"
939,wattrel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/940.png,"['electric', 'flying']","['fly', 'take-down', 'growl', 'peck', 'thunder-shock']"
940,kilowattrel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/941.png,"['electric', 'flying']","['fly', 'take-down', 'growl', 'hyper-beam', 'peck']"
941,maschiff,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/942.png,['dark'],"['headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge']"
942,mabosstiff,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/943.png,['dark'],"['headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge']"
943,shroodle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/944.png,"['poison', 'normal']","['scratch', 'swords-dance', 'take-down', 'leer', 'bite']"
944,grafaiai,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/945.png,"['poison', 'normal']","['scratch', 'swords-dance', 'take-down', 'leer', 'low-kick']"
945,bramblin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/946.png,"['grass', 'ghost']","['disable', 'absorb', 'mega-drain', 'leech-seed', 'solar-beam']"
946,brambleghast,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/947.png,"['grass', 'ghost']","['disable', 'hyper-beam', 'absorb', 'mega-drain', 'solar-beam']"
947,toedscool,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/948.png,"['ground', 'grass']","['tackle', 'wrap', 'supersonic', 'absorb', 'mega-drain']"
948,toedscruel,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/949.png,"['ground', 'grass']","['tackle', 'wrap', 'supersonic', 'hyper-beam', 'absorb']"
949,klawf,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/950.png,['rock'],"['guillotine', 'swords-dance', 'body-slam', 'take-down', 'hyper-beam']"
950,capsakid,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/951.png,['grass'],"['headbutt', 'take-down', 'leer', 'bite', 'leech-seed']"
951,scovillain,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/952.png,"['grass', 'fire']","['headbutt', 'take-down', 'leer', 'bite', 'flamethrower']"
952,rellor,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/953.png,['bug'],"['sand-attack', 'tackle', 'take-down', 'dig', 'recover']"
953,rabsca,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/954.png,"['bug', 'psychic']","['sand-attack', 'tackle', 'take-down', 'psybeam', 'hyper-beam']"
954,flittle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/955.png,['psychic'],"['take-down', 'growl', 'psybeam', 'peck', 'confusion']"
955,espathra,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/956.png,['psychic'],"['body-slam', 'take-down', 'growl', 'psybeam', 'hyper-beam']"
956,tinkatink,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/957.png,"['fairy', 'steel']","['swords-dance', 'slam', 'thunder-wave', 'light-screen', 'reflect']"
957,tinkatuff,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/958.png,"['fairy', 'steel']","['swords-dance', 'slam', 'thunder-wave', 'light-screen', 'reflect']"
958,tinkaton,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/959.png,"['fairy', 'steel']","['swords-dance', 'slam', 'thunder-wave', 'light-screen', 'reflect']"
959,wiglett,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/960.png,['water'],"['slam', 'sand-attack', 'headbutt', 'wrap', 'take-down']"
960,wugtrio,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/961.png,['water'],"['slam', 'sand-attack', 'headbutt', 'wrap', 'take-down']"
961,bombirdier,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/962.png,"['flying', 'dark']","['wing-attack', 'whirlwind', 'fly', 'take-down', 'leer']"
962,finizen,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/963.png,['water'],"['body-slam', 'take-down', 'supersonic', 'mist', 'water-gun']"
963,palafin-zero,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/964.png,['water'],"['ice-punch', 'body-slam', 'take-down', 'supersonic', 'mist']"
964,varoom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/965.png,"['steel', 'poison']","['headbutt', 'body-slam', 'take-down', 'toxic', 'screech']"
965,revavroom,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/966.png,"['steel', 'poison']","['headbutt', 'body-slam', 'take-down', 'hyper-beam', 'screech']"
966,cyclizar,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/967.png,"['dragon', 'normal']","['tackle', 'body-slam', 'take-down', 'double-edge', 'bite']"
967,orthworm,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/968.png,['steel'],"['tackle', 'body-slam', 'wrap', 'take-down', 'hyper-beam']"
968,glimmet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/969.png,"['rock', 'poison']","['rock-throw', 'toxic', 'harden', 'confuse-ray', 'light-screen']"
969,glimmora,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/970.png,"['rock', 'poison']","['hyper-beam', 'solar-beam', 'rock-throw', 'harden', 'confuse-ray']"
970,greavard,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/971.png,['ghost'],"['headbutt', 'tackle', 'take-down', 'double-edge', 'tail-whip']"
971,houndstone,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/972.png,['ghost'],"['headbutt', 'tackle', 'take-down', 'double-edge', 'tail-whip']"
972,flamigo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/973.png,"['flying', 'fighting']","['swords-dance', 'wing-attack', 'fly', 'double-kick', 'mega-kick']"
973,cetoddle,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/974.png,['ice'],"['tackle', 'body-slam', 'take-down', 'double-edge', 'growl']"
974,cetitan,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/975.png,['ice'],"['ice-punch', 'tackle', 'body-slam', 'take-down', 'double-edge']"
975,veluza,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/976.png,"['water', 'psychic']","['tackle', 'body-slam', 'take-down', 'thrash', 'hydro-pump']"
976,dondozo,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/977.png,['water'],"['tackle', 'body-slam', 'take-down', 'thrash', 'double-edge']"
977,tatsugiri-curly,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/978.png,"['dragon', 'water']","['take-down', 'water-gun', 'hydro-pump', 'surf', 'hyper-beam']"
978,annihilape,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/979.png,"['fighting', 'ghost']","['fire-punch', 'ice-punch', 'thunder-punch', 'scratch', 'body-slam']"
979,clodsire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/980.png,"['poison', 'ground']","['slam', 'body-slam', 'take-down', 'tail-whip', 'poison-sting']"
980,farigiraf,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/981.png,"['normal', 'psychic']","['stomp', 'tackle', 'body-slam', 'take-down', 'growl']"
981,dudunsparce-two-segment,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/982.png,['normal'],"['body-slam', 'take-down', 'double-edge', 'flamethrower', 'ice-beam']"
982,kingambit,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/983.png,"['dark', 'steel']","['scratch', 'guillotine', 'swords-dance', 'take-down', 'leer']"
983,great-tusk,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/984.png,"['ground', 'fighting']","['horn-attack', 'body-slam', 'take-down', 'hyper-beam', 'earthquake']"
984,scream-tail,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/985.png,"['fairy', 'psychic']","['pound', 'fire-punch', 'ice-punch', 'thunder-punch', 'body-slam']"
985,brute-bonnet,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/986.png,"['grass', 'dark']","['body-slam', 'thrash', 'hyper-beam', 'absorb', 'mega-drain']"
